Title,Author,Year,Download Link,Language
"(SUNY series in Contemporary Jewish Literature and Culture)Shadows in the City of Light: Paris in Postwar French Jewish Writing [1 ed.] 143848173X, 9781438481739","Sara R. Horowitz (editor), Amira Bojadzija-Dan (editor), Julia Creet (editor)",2021,https://download.library.lol/main/3057000/6b78f9437825bc53d569a53b2a4bd0fa/%28%28SUNY%20series%20in%20Contemporary%20Jewish%20Literature%20and%20Culture%29%29%20Sara%20R.%20Horowitz%20%28editor%29%2C%20Amira%20Bojadzija-Dan%20%28editor%29%2C%20Julia%20Creet%20%28editor%29%20-%20Shadows%20in%20the%20City%20of%20Light_%20Paris%20in%20Postwar%20French%20Jewi.pdf,English
"Clues to Christie: The Definitive Guide to Miss Marple, Hercule Poirot, Tommy & Tuppence and All of Agatha Christie's Mysteries [Nook ed.] 0062189387, 9780062189387",Agatha Christie; John F. Curran,2011,https://download.library.lol/main/3059000/9b1c37745c9df1aa048cf5d9e21e8743/Agatha%20Christie_%20John%20F.%20Curran%20-%20Clues%20to%20Christie_%20The%20Definitive%20Guide%20to%20Miss%20Marple%2C%20Hercule%20Poirot%2C%20Tommy%20%26%20Tuppence%20and%20All%20of%20Agatha%20Christie%27s%20Mysteries-William%20Morrow%20%282011%29.epub,English
The authoress of the Odissey,Samuel Butler,1922,https://download.library.lol/main/3059000/3e50ba9b2054f9c01b3dcbf713b53abb/Samuel%20Butler%20-%20The%20authoress%20of%20the%20Odissey-Jonathan%20Cape%20%281922%29.djvu,English
"The 7 Points of Write: An Essential Guide to Mastering the Art of Storytelling, Developing Strong Characters, and Setting Memorable Scenes 9781935702108",Daniel Middleton,2012,https://download.library.lol/main/3060000/c3a28283f966fe3df2543f17809fa8e8/Daniel%20Middleton%20-%20The%207%20Points%20of%20Write_%20An%20Essential%20Guide%20to%20Mastering%20the%20Art%20of%20Storytelling%2C%20Developing%20Strong%20Characters%2C%20and%20Setting%20Memorable%20Scenes-711%20Press%20%282012%29.epub,English
"A Writer's Book of Days: A Spirited Companion and Lively Muse for the Writing Life 1577311000, 9781577311003",Judy Reeves,1999,https://download.library.lol/main/3060000/a0db96cc4da0e0c4a5a79a67d0d01507/Judy%20Reeves%20-%20A%20Writer%27s%20Book%20of%20Days_%20A%20Spirited%20Companion%20and%20Lively%20Muse%20for%20the%20Writing%20Life-New%20World%20Library%20%281999%29.epub,English
"A Dash of Style: The Art and Mastery of Punctuation 0393329801, 9780393329803",Noah Lukeman,2007,https://download.library.lol/main/3060000/5c9fd6f97e1c3bbe4c0a76ef22412eb2/Noah%20Lukeman%20-%20A%20Dash%20of%20Style_%20The%20Art%20and%20Mastery%20of%20Punctuation-W.%20W.%20Norton%20%20Company%20%282007%29.epub,English
"Create A Character Clinic: A Step-By Step Course in Creating Deeper, Better Fictional People 9781624560002",Holly Lisle,2011,https://download.library.lol/main/3060000/61f928a0cbac5b35eac3d19955ac574a/Holly%20Lisle%20-%20Create%20A%20Character%20Clinic_%20A%20Step-By%20Step%20Course%20in%20Creating%20Deeper%2C%20Better%20Fictional%20People%20%282011%29.epub,English
"China PerspectivesA Study of the Urban Poetics of Frank O'Hara 2021057565, 2021057566, 9781032267425, 9781032267593, 9781003289791","Wang Xiaoling, Wang Yuzhi, Zheng Mingyuan",2022,https://download.library.lol/main/3376000/64f5b5c9326264887160b35a7b5d4c50/%28China%20Perspectives%29%20Wang%20Xiaoling%2C%20Wang%20Yuzhi%2C%20Zheng%20Mingyuan%20-%20A%20Study%20of%20the%20Urban%20Poetics%20of%20Frank%20O%27Hara-Routledge%20%282022%29.pdf,English
"Premodern East Asia: New HorizonsKinship Novels of Early Modern Korea: Between Genealogical Time and the Domestic Everyday 0231187807, 9780231187800",Ksenia Chizhova,2021,https://download.library.lol/main/3376000/5003e2f979508ad93377a584948039c2/%28Premodern%20East%20Asia_%20New%20Horizons%29%20Ksenia%20Chizhova%20-%20Kinship%20Novels%20of%20Early%20Modern%20Korea_%20Between%20Genealogical%20Time%20and%20the%20Domestic%20Everyday-Columbia%20University%20Press%20%282021%29.pdf,English
"Hope at Sea: Possible Ecologies in Oceanic Literature 9780816691579, 9780816691586, 9781452952390",Teresa Shewry,2015,https://download.library.lol/main/3376000/44608896464a85ee6619893f5396d74c/Teresa%20Shewry%20-%20Hope%20at%20Sea_%20Possible%20Ecologies%20in%20Oceanic%20Literature-University%20of%20Minnesota%20Press%20%282015%29.pdf,English
"An Introduction to Queer Literary Studies: Reading Queerly 9780367678104, 9780367677985, 9781003132936",Will Stockton,2022,https://download.library.lol/main/3377000/5c8f8aa6ce2c7a664131f084808e6fba/Will%20Stockton%20-%20An%20Introduction%20to%20Queer%20Literary%20Studies_%20Reading%20Queerly-Routledge%20%282022%29.pdf,English
"A History of Chinese Literature 9780367758271, 9780367758288, 9781003164173",Zhang Longxi,2022,https://download.library.lol/main/3377000/ba9c72d2562fcef07d9eda5584c8d6fa/Zhang%20Longxi%20-%20A%20History%20of%20Chinese%20Literature-Routledge%20%282022%29.pdf,English
"Routledge Studies in ReligionTranslating Religion: What is Lost and Gained? [47] 9781138851450, 9781315724102, 9781138053496","Michael DeJonge, Christiane Tietz",2015,https://download.library.lol/main/3377000/a2397a4ea92abae7459827e3185baf62/%28Routledge%20Studies%20in%20Religion%29%20Michael%20DeJonge%2C%20Christiane%20Tietz%20-%20Translating%20Religion_%20What%20is%20Lost%20and%20Gained_.%2047-Routledge%20%282015%29.pdf,English
"Storytelling for New Technologies and Platforms: A Writer’s Guide to Theme Parks, Virtual Reality, Board Games, Virtual Assistants, and More 036769378X, 9780367693787",Ross Berger,2022,https://download.library.lol/main/3377000/35606f22fa4ad22a2e61076da616e983/Ross%20Berger%20-%20Storytelling%20for%20New%20Technologies%20and%20Platforms_%20A%20Writer%E2%80%99s%20Guide%20to%20Theme%20Parks%2C%20Virtual%20Reality%2C%20Board%20Games%2C%20Virtual%20Assistants%2C%20and%20More-CRC%20Press%20%282022%29.pdf,English
"Routledge Research in Postcolonial LiteraturesMaternal Fictions: Writing the Mother in Indian Women's Fiction 9781032102047, 9781032257075, 9781003214175",Indrani Karmakar,2022,https://download.library.lol/main/3378000/246283d7a4d4f34675edba5b02487e01/%28Routledge%20Research%20in%20Postcolonial%20Literatures%29%20Indrani%20Karmakar%20-%20Maternal%20Fictions_%20Writing%20the%20Mother%20in%20Indian%20Women%27s%20Fiction-Routledge%20%282022%29.pdf,English
"Routledge Library Editions: Chinese Literature and ArtsThe Genesis of Modern Chinese Literary Criticism (1917–1930) 9780367111830, 9781032250700, 9781032250731, 9781003281412, 0847660818",Marián Gálik,2022,https://download.library.lol/main/3379000/cf6abc1a1c4eccbf31d5aa27d5f9883c/%28Routledge%20Library%20Editions_%20Chinese%20Literature%20and%20Arts%29%20Mari%C3%A1n%20G%C3%A1lik%20-%20The%20Genesis%20of%20Modern%20Chinese%20Literary%20Criticism%20%281917%E2%80%931930%29-Routledge%20%282022%29.pdf,English
"Routledge Studies in Irish LiteratureAusterity and Irish Womens Writing and Culture 1980–2020 9781032075204, 9781032075228, 9781003207474","Deirdre Flynn, Ciara L. Murphy",2022,https://download.library.lol/main/3379000/c347feaa1477c62c0df25333cc8fa525/%28Routledge%20Studies%20in%20Irish%20Literature%29%20Deirdre%20Flynn%2C%20Ciara%20L.%20Murphy%20-%20Austerity%20and%20Irish%20Womens%20Writing%20and%20Culture%201980%E2%80%932020-Routledge%20%282022%29.pdf,English
"Writing with Sweet Clarity 9780367746605, 2021036726, 2021036727, 9780367765620, 9781003167532",John E. Eck,2022,https://download.library.lol/main/3379000/6e1cc14d8eb261dad5965dabf4b18b1f/John%20E.%20Eck%20-%20Writing%20with%20Sweet%20Clarity-Routledge%20%282022%29.epub,English
"Changed Forever, Volume I: American Indian Boarding-School Literature 1438469160, 9781438469164",Arnold Krupat,2018,https://download.library.lol/main/3380000/e53154d04c05f2dc841e98bcc0e631c1/Arnold%20Krupat%20-%20Changed%20Forever%2C%20Volume%20I_%20American%20Indian%20Boarding-School%20Literature-SUNY%20Press%20%282018%29.epub,English
"Changed Forever, Volume II: American Indian Boarding-School Literature 9781438480084, 1438480083",Arnold Krupat,2020,https://download.library.lol/main/3380000/a9ec6c47f01c482c6076361b38de0225/Arnold%20Krupat%20-%20Changed%20Forever%2C%20Volume%20II_%20American%20Indian%20Boarding-School%20Literature-SUNY%20Press%20%282020%29.epub,English
"Memory and Identity in Modern and Postmodern American Literature 9811950245, 9789811950247","Lovorka Gruic Grmusa, Biljana Oklopcic",2022,https://download.library.lol/main/3382000/734d623b3071463f8326182650e34df8/Lovorka%20Gruic%20Grmusa%2C%20Biljana%20Oklopcic%20-%20Memory%20and%20Identity%20in%20Modern%20and%20Postmodern%20American%20Literature-Springer%20%282022%29.pdf,English
"Routledge Studies in World Literatures and the EnvironmentLiterature Beyond the Human: Post-Anthropocentric Brazil 9781032153995, 9781032154008, 9781003243991","Luca Bacchini, Victoria Saramago",2022,https://download.library.lol/main/3382000/e7d8a156db2ce05865fe92c2520a79e2/%28Routledge%20Studies%20in%20World%20Literatures%20and%20the%20Environment%29%20Luca%20Bacchini%2C%20Victoria%20Saramago%20-%20Literature%20Beyond%20the%20Human_%20Post-Anthropocentric%20Brazil-Routledge%20%282022%29.pdf,English
"Virginia Woolf, the War Without, the War Within: Her Final Diaries and the Diaries She Read 0813056934, 9780813056937",Barbara Lounsberry,2018,https://download.library.lol/main/3387000/723d8485154337ebf6dc9c8886c201ff/Barbara%20Lounsberry%20-%20Virginia%20Woolf%2C%20the%20War%20Without%2C%20the%20War%20Within_%20Her%20Final%20Diaries%20and%20the%20Diaries%20She%20Read-University%20Press%20of%20Florida%20%282018%29.pdf,English
"The Social Foundations of Aesthetic FormsLeft Politics and the Literary Profession 0231065663, 9780231065665",Lennard J. Davis; M. Bella Mirabella,1990,https://download.library.lol/main/3407000/a4b184c1c833db3ee31f30f77cf62883/%28The%20Social%20Foundations%20of%20Aesthetic%20Forms%29%20Lennard%20J.%20Davis_%20M.%20Bella%20Mirabella%20-%20Left%20Politics%20and%20the%20Literary%20Profession-Columbia%20University%20Press%20%281990%29.pdf,English
"Elements in Publishing and Book CultureDiversity and Inclusion in Young Adult Publishing, 1960–1980 9781108900584",Karen Sands-O'Connor,2022,https://download.library.lol/main/3418000/54608eb26c59b27edaf2230873b841e7/%28Elements%20in%20Publishing%20and%20Book%20Culture%29%20Karen%20Sands-O%27Connor%20-%20Diversity%20and%20Inclusion%20in%20Young%20Adult%20Publishing%2C%201960%E2%80%931980-Cambridge%20University%20Press%20%282022%29.pdf,English
"Routledge Environmental Literature, Culture and MediaGeorgic Literature and the Environment: Working Land, Reworking Genre 9781032148243, 9781032148250, 9781003241300","Sue Edney, Tess Somervell",2022,https://download.library.lol/main/3418000/45bfc6fe8c5253d20d21a33c3f21c98b/%28Routledge%20Environmental%20Literature%2C%20Culture%20and%20Media%29%20Sue%20Edney%2C%20Tess%20Somervell%20-%20Georgic%20Literature%20and%20the%20Environment_%20Working%20Land%2C%20Reworking%20Genre-Routledge_Earthscan%20%282022%29.pdf,English
"Tragic Heroines in Ancient Greek Drama 1350103985, 9781350103986",Hanna M. Roisman,2021,https://download.library.lol/main/3420000/9bf78ef8bb9dddede48b00c997f12990/Hanna%20M.%20Roisman%20-%20Tragic%20Heroines%20in%20Ancient%20Greek%20Drama-Bloomsbury%20Academic%20%282021%29.pdf,English
"Seduced by Story: The Use and Abuse of Narrative 1681376636, 9781681376639",Peter Brooks,2022,https://download.library.lol/main/3428000/367ee3c6c24100b50dd892b4d0c85aed/Peter%20Brooks%20-%20Seduced%20by%20Story_%20The%20Use%20and%20Abuse%20of%20Narrative-New%20York%20Review%20Books%20%282022%29.epub,English
"The Tongue-Tied Imagination: Decolonizing Literary Modernity in Senegal [ebook ed.] 0823284301, 9780823284306",Tobias Warner,2019,https://download.library.lol/main/3428000/8cdb68b7d985bc009dced8975a3c8de9/Tobias%20Warner%20-%20The%20Tongue-Tied%20Imagination_%20Decolonizing%20Literary%20Modernity%20in%20Senegal-Fordham%20University%20Press%20%282019%29.epub,English
"The Tongue-Tied Imagination: Decolonizing Literary Modernity in Senegal 0823284301, 9780823284306",Tobias Warner,2019,https://download.library.lol/main/3428000/ee1be56da214adb9080c6734145a06c2/Tobias%20Warner%20-%20The%20Tongue-Tied%20Imagination_%20Decolonizing%20Literary%20Modernity%20in%20Senegal-Fordham%20University%20Press%20%282019%29.pdf,English
"Arthurian Studies, 89Castles and Space in Malory's ""Morte Darthur"" 184384527X, 9781843845270, 9781787446335",Molly A. Martin,2019,https://download.library.lol/main/3432000/e5e1bdeacd4b638058af8c0cc2819710/%28Arthurian%20Studies%2C%2089%29%20Molly%20A.%20Martin%20-%20Castles%20and%20Space%20in%20Malory%27s%20_Morte%20Darthur_-D.%20S.%20Brewer%20%282019%29.epub,English
"The Road Less Traveled: Reflections on the Literatures of the Horn of Africa [pbk ed.] 1569022070, 9781569022078","Ali Jimale Ahmed, Taddesse Adera",2008,https://download.library.lol/main/3432000/03065737477a1042791c137869c2f264/Ali%20Jimale%20Ahmed%2C%20Taddesse%20Adera%20-%20The%20Road%20Less%20Traveled_%20Reflections%20on%20the%20Literatures%20of%20the%20Horn%20of%20Africa-The%20Red%20Sea%20Press%20%282008%29.pdf,English
"New Horizons in Contemporary WritingThomas Pynchon and the Digital Humanities: Computational Approaches to Style 9781350211834, 9781350211841, 9781350211858, 1350211834",Erik Ketzan; Bryan Cheyette; Martin Paul Eve,2021,https://download.library.lol/main/3434000/aaaa0d67b22314aaa9b242c2ffac8aae/%28New%20Horizons%20in%20Contemporary%20Writing%29%20Erik%20Ketzan_%20Bryan%20Cheyette_%20Martin%20Paul%20Eve%20-%20Thomas%20Pynchon%20and%20the%20Digital%20Humanities_%20Computational%20Approaches%20to%20Style-Bloomsbury%20Academic%20%282021%29.epub,English
"Greek Poems to the Gods: Hymns from Homer to Proclus 9780520302877, 9780520972605, 2020029298, 2020029299, 0520302877",Barry B. Powell,2021,https://download.library.lol/main/3434000/b47224481cc85b246e744905a6831374/Barry%20B.%20Powell%20-%20Greek%20Poems%20to%20the%20Gods_%20Hymns%20from%20Homer%20to%20Proclus-University%20of%20California%20Press%20%282021%29.epub,English
"Series in Cinema and CultureArthurian Legend in the Twentieth and Twenty-First Centuries 1622739477, 9781622739479, 9781648893315",Susan L. Austin (ed.),2022,https://download.library.lol/main/3283000/d24c3ae5e831dde803344c19368c5b88/%28Series%20in%20Cinema%20and%20Culture%29%20Susan%20L.%20Austin%20%28ed.%29%20-%20Arthurian%20Legend%20in%20the%20Twentieth%20and%20Twenty-First%20Centuries-Vernon%20Press%20%282022%29.pdf,English
"Routledge Library Editions: German Literature, 18Heroic Legends of the North: An Introduction to the Nibelung and Dietrich Cycles [Reprint ed.] 0367439840, 9780367439842, 0367439883, 9780367439880, 9781003006930","Edward R. Haymes, Susann T. Samples",2020,https://download.library.lol/main/3283000/abe6240371c1aef540198ffe76156cd1/%28Routledge%20Library%20Editions_%20German%20Literature%2C%2018%29%20Edward%20R.%20Haymes%2C%20Susann%20T.%20Samples%20-%20Heroic%20Legends%20of%20the%20North_%20An%20Introduction%20to%20the%20Nibelung%20and%20Dietrich%20Cycles-Routledge%20%282020%29.pdf,English
"Writing History in the Middle Ages, 2The Classicist Writings of Thomas Walsingham: ""Worldly Cares"" at St. Albans Abbey in the Fourteenth Century 1903153638, 9781903153635",Sylvia Federico,2016,https://download.library.lol/main/3283000/ec3bcd6a69e94b76441fdd26a8c1c6b7/%28Writing%20History%20in%20the%20Middle%20Ages%2C%202%29%20Sylvia%20Federico%20-%20The%20Classicist%20Writings%20of%20Thomas%20Walsingham_%20_Worldly%20Cares_%20at%20St.%20Albans%20Abbey%20in%20the%20Fourteenth%20Century-York%20Medieval%20Press%20%282016%29.pdf,English
"Manuscripta Publications in Manuscript ResearchIlluminated Manuscript Production in Medieval Iceland: Literary and Artistic Activities of the Monastery at Helgafell in the Fourteenth Century 2503589022, 9782503589022, 9782503594859",Stefan Drechsler,2021,https://download.library.lol/main/3285000/7a7fe5a4f401540efe8b65b9f33ae6d0/%28Manuscripta%20Publications%20in%20Manuscript%20Research%29%20Stefan%20Drechsler%20-%20Illuminated%20Manuscript%20Production%20in%20Medieval%20Iceland_%20Literary%20and%20Artistic%20Activities%20of%20the%20Monastery%20at%20Helgafell%20in%20the%20Fourte.pdf,English
"Medieval European Studies, 13Sir Gawain and the Green Knight: A Close Verse Translation 1933202890, 9781933202891, 9781935978107","Larry D. Benson (transl.), Daniel Donoghue (ed.)",2012,https://download.library.lol/main/3287000/38791df3087faec3bc3c1c3b2b76e42b/%28Medieval%20European%20Studies%2C%2013%29%20Larry%20D.%20Benson%20%28transl.%29%2C%20Daniel%20Donoghue%20%28ed.%29%20-%20Sir%20Gawain%20and%20the%20Green%20Knight_%20A%20Close%20Verse%20Translation-West%20Virginia%20University%20Press%20%282012%29.pdf,English
"The Arden Dictionary of Shakespeare Quotations 0174436467, 9780174436461",William Shakespeare; Jane Armstrong,1997,https://download.library.lol/main/3287000/f1c01d6eeca4cb7b429644538b99a298/William%20Shakespeare_%20Jane%20Armstrong%20-%20The%20Arden%20Dictionary%20of%20Shakespeare%20Quotations-Arden%20Shakespeare%20%281997%29.pdf,English
"As You Like It 9781904271215, 1904271219, 9781904271222, 1904271227",William Shakespeare,2006,https://download.library.lol/main/3287000/c0b81d762ab418d337c43dfd4567ed80/William%20Shakespeare%20-%20As%20You%20Like%20It-Arden%20Shakespeare%20%282006%29.pdf,English
"The New Cambridge ShakespeareAs You Like It 1108969194, 9781108969192",William Shakespeare,2000,https://download.library.lol/main/3287000/41780448bb65b0e2a6ba9d732b3eb898/%28The%20New%20Cambridge%20Shakespeare%29%20William%20Shakespeare%20-%20As%20You%20Like%20It-Cambridge%20University%20Press%20%282000%29.pdf,English
"The Complete Sonnets and Poems 9780198184317, 019818431X",William Shakespeare,2002,https://download.library.lol/main/3287000/5407962796ac01ccb1ed8ef8963a8517/William%20Shakespeare%20-%20The%20Complete%20Sonnets%20and%20Poems-Oxford%20University%20Press%20on%20Demand%20%282002%29.pdf,English
"The New Cambridge ShakespeareHamlet, Prince of Denmark [Updated] 0521532523, 9780521532525",Philip Edwards,2003,https://download.library.lol/main/3287000/e07a2e0958878d2394b0ad1d77259303/%28The%20New%20Cambridge%20Shakespeare%29%20Philip%20Edwards%20-%20Hamlet%2C%20Prince%20of%20Denmark-Cambridge%20University%20Press%20%282003%29.pdf,English
The Longman ShakespeareKing Lear,William Shakespeare,1974,https://download.library.lol/main/3287000/d846c6e99984352148a0611f6e696f40/%28The%20Longman%20Shakespeare%29%20William%20Shakespeare%20-%20King%20Lear-Addison-Wesley%20Longman%20Limited%20%281974%29.pdf,English
